,STR,LYM,DEB,NORM
1026887,0.7018492176386912,0.10929292929292933,0.14666666666666667,0.025
1026888,0.6584818861414605,0.04039855072463771,0.5478037062457104,0.28129890453834117
1026889,0.31958762886597936,0.28,0.18,0.46808510638297873
1026890,0.13131313131313133,0.09278350515463918,0.43,0.11
1026891,0.53,0.18,0.11022222222222228,0.1738270565958343
1026892,0.17283603096410977,0.1326530612244898,0.30048192771084337,0.48873737373737375
1026893,0.41,0.22448979591836735,0.4,0.5941722972972974
1026894,0.2727272727272727,0.15408406026962734,0.22988650693568735,0.7157894736842105
1026895,0.3068389057750759,0.3684210526315789,0.3,0.48099999999999987
1026896,0.5,0.08333333333333333,0.17346938775510204,0.09090909090909091
1026897,0.48914410058027097,0.021052631578947368,0.28,0.07216494845360824
1026898,0.31,0.19,0.24489795918367346,0.02
1026899,0.3818487200278004,0.08622167789344831,0.2370320130222464,0.27
1026900,0.4182381813484887,0.06060606060606061,0.29979381443298964,0.042105263157894736
1026902,0.4639175257731959,0.14432989690721648,0.14285714285714285,0.5789473684210527
1026906,0.6462500000000002,0.0707070707070707,0.09090909090909091,0.2913030303030306
1026907,0.25842696629213485,0.0625,0.2828282828282828,0.16580756013745704
1026909,0.4176356589147287,0.023255813953488372,0.3123033707865168,0.20881782945736435
1026910,0.12244897959183673,0.22748655913978494,0.35,0.33166666666666667
1026913,0.42424242424242425,0.21,0.27835051546391754,0.020202020202020204
1026914,0.68,0.13480550182677842,0.0898876404494382,0.34807034684904736
1026915,0.6486486486486487,0.010309278350515464,0.6105263157894737,0.021505376344086023
1026916,0.6231884057971014,0.07,0.39,0.02197802197802198
1026917,0.12790697674418605,0.1827956989247312,0.18947368421052632,0.23892873151053334
1026918,0.63,0.0,0.43,0.010416666666666666
1026919,0.1919191919191919,0.2828282828282828,0.32323232323232326,0.6363636363636364
1026920,0.39149975574010754,0.3674543501611171,0.09,0.04
1026921,0.2441860465116279,0.11578947368421053,0.25,0.34444444444444444
1026922,0.05813953488372093,0.0989010989010989,0.38235294117647056,0.20833333333333334
1026923,0.34065934065934067,0.11702127659574468,0.2717391304347826,0.5360824742268041
1026924,0.43,0.38,0.449795918367347,0.044379084967320286
1026925,0.5719718992248064,0.22940573770491804,0.3295053475935829,0.0
1026926,0.5,0.3333333333333333,0.05,0.29334391792867626
1026927,0.5454545454545454,0.019461538461538426,0.30253699788583505,0.01098901098901099
1026928,0.4742268041237113,0.055438943079392636,0.29292929292929293,0.07291666666666667
1026929,0.22869415807560178,0.010869565217391304,0.5891047205642976,0.07216494845360824
1026930,0.38168280745600336,0.010537513997760362,0.6002040816326532,0.053821879382889216
1026931,0.5276223776223778,0.31,0.061212121212121266,0.6319484536082476
1026932,0.21,0.2731818181818183,0.15151515151515152,0.6300869565217392
1026933,0.45583214793741095,0.06633879781420764,0.18526315789473682,0.40152173913043476
1026934,0.5285419088208705,0.03125,0.5298235294117648,0.053763440860215055
1026935,0.32134038800705467,0.044612104313596815,0.2870279146141214,0.391304347826087
1026936,0.08080808080808081,0.03,0.71875,0.05102040816326531
1026937,0.480484848484848,0.07142857142857142,0.6185567010309279,0.01020408163265306
1026939,0.35714285714285715,0.10653495440729488,0.48459856294907844,0.3234496124031009
1026940,0.3400000000000001,0.010101010101010102,0.435924713584288,0.14155844155844144
1026941,0.1,0.05154639175257732,0.6225417439703154,0.19231490159325218
1026942,0.5274725274725275,0.22316784869976358,0.27155797101449275,0.1934858792001649
1026943,0.5584841628959276,0.12811568276684557,0.5909090909090909,0.05708381764174099
1026944,0.06878669275929557,0.05213815789473686,0.4301347488770927,0.5896172248803827
1026945,0.1919191919191919,0.02040816326530612,0.645021645021645,0.2615757575757577
1026946,0.3431168831168835,0.04128006872852239,0.4683939873417722,0.29907216494845373
1026947,0.13131313131313133,0.0,0.6762387387387387,0.11156462585034013
1026948,0.2097317073170734,0.11224489795918367,0.32653061224489793,0.19979166666666687
1026949,0.4329896907216495,0.11827956989247312,0.29424148606811135,0.2919540229885055
1026950,0.30491655969191267,0.01098901098901099,0.3111688311688311,0.125
1026951,0.3563218390804598,0.05760649087221099,0.5411764705882353,0.1371363893604981
1026952,0.16326530612244897,0.08247422680412371,0.4375,0.4311740890688259
1026953,0.11000000000000001,0.494949494949495,0.5,0.3801132578281146
1026954,0.5607222046246438,0.032931199235547076,0.5049450549450551,0.03488372093023256
1026955,0.41,0.04,0.5408163265306123,0.12121212121212122
1026957,0.66,0.1414141414141414,0.3402061855670103,0.09595058339052853
1026958,0.35691347011596786,0.010309278350515464,0.5355339105339105,0.1827956989247312
1026959,0.7093176664605236,0.07703029441046794,0.3116886614597361,0.08544303797468357
1026960,0.5,0.17173469387755103,0.40425531914893614,0.15151515151515152
1026961,0.41836734693877553,0.061540079949505576,0.5735930735930737,0.11978260869565217
1026962,0.20430107526881722,0.02127659574468085,0.6045542635658914,0.214900153609831
1026963,0.26034538937764745,0.47474747474747475,0.17,0.19794887652030507
1026964,0.39514786103933397,0.31595059076262094,0.2132218844984805,0.04237691001697809
1026965,0.2872340425531915,0.01020408163265306,0.6465834818775996,0.02197802197802198
1026967,0.20841514726507715,0.154813416581966,0.3802173307327946,0.20856507230255839
1026968,0.6165525114155251,0.05,0.3677956989247312,0.3115656565656566
1026969,0.4439572192513369,0.24057142857142855,0.47,0.6266285480906677
1026970,0.3299690721649485,0.06741573033707865,0.25176767676767686,0.5749815225424982
1026972,0.4318181818181819,0.10869565217391304,0.2960317460317461,0.1134020618556701
1026973,0.5207057823129252,0.1350901741293532,0.010638297872340425,0.5416666666666666
1026976,0.36,0.10101010101010101,0.6185567010309279,0.01
1026977,0.11030303030303035,0.28392857142857153,0.020747422680412374,0.5377369197593918
1026978,0.32432432432432434,0.024570912375790465,0.12994805194805195,0.5916611806012728
1026979,0.4890338164251207,0.012755598831548184,0.1,0.03432601880877739
1026980,0.31,0.05102040816326531,0.3004166666666672,0.18486312399355886
1026981,0.5,0.050505050505050504,0.23157894736842105,0.09207221350078493
1026982,0.5454545454545454,0.15463917525773196,0.07,0.3939393939393939
1026983,0.4877757901013715,0.14,0.4191836734693878,0.15
1026984,0.1491489361702128,0.04,0.5151515151515151,0.1414141414141414
1026986,0.5795971410006497,0.04496652772514842,0.49719101123595505,0.02197802197802198
1026987,0.40492321589882563,0.08080808080808081,0.5805555555555555,0.1716326530612245
1026988,0.15384615384615385,0.09436532507739945,0.3877551020408163,0.51
1026990,0.35106382978723405,0.0425531914893617,0.4845360824742268,0.20934065934065882
1026991,0.66,0.061224489795918366,0.31831357048748354,0.0505050505050505
1026992,0.5344827586206896,0.1686746987951807,0.3176470588235294,0.024096385542168676
1026993,0.16,0.27,0.36,0.03
1026994,0.15137420718816064,0.020618556701030927,0.4536082474226804,0.020833333333333332
1026995,0.5829278350515466,0.1111111111111111,0.2604166666666667,0.22447368421052635
1027003,0.3469387755102041,0.1272100689241834,0.1675438596491228,0.08
1027004,0.5592258064516128,0.18,0.20652173913043478,0.2978723404255319
1027005,0.36078877966914413,0.07,0.64,0.0
1027006,0.20530168589174802,0.15,0.31313131313131315,0.24
1027007,0.7666666666666667,0.0,0.0,0.0
1027008,0.3020833333333333,0.18218085106382992,0.022272159800249693,0.6755615052803808
1027009,0.40404040404040403,0.24,0.14,0.021505376344086023
1027010,0.57,0.02,0.3411764705882353,0.01
1027011,0.1863978494623656,0.29,0.065,0.13
1027012,0.38763440860215065,0.24451536643026006,0.167269076305221,0.30111413395517556
1027013,0.5282791435368756,0.03042671614100186,0.4381954887218046,0.01593237704918033
1027014,0.12,0.03177805800756621,0.24190177638453503,0.7143790849673203
1027015,0.6923076923076923,0.010186071238702838,0.33049645390070936,0.01207757860711138
1027016,0.34782608695652173,0.01,0.51,0.010526315789473684
1027017,0.48484848484848486,0.24433941997851777,0.20652173913043478,0.4563566318106769
1027018,0.6602736885755753,0.01009090909090909,0.24974226804123706,0.0
1027019,0.5503061224489796,0.1336913438179262,0.14444444444444454,0.010101010101010102
1027020,0.25,0.11179138321995455,0.42000000000000004,0.4354395013969481
1027021,0.48,0.11345029239766082,0.48,0.025869565217391303
1027022,0.31587878787878776,0.21298701298701295,0.12,0.62
1027023,0.29979381443298964,0.07,0.32253086419753074,0.22717644019633154
1027024,0.46464646464646464,0.1583986562150059,0.46938775510204084,0.07142857142857142
1027025,0.3150684931506849,0.15463917525773196,0.61,0.22
1027026,0.34908163265306136,0.22000000000000003,0.1,0.22000000000000003
1027027,0.44480676328502416,0.08146654010441387,0.506888440860215,0.34185383244206774
1027028,0.6124886877828056,0.10214547357404502,0.36009302325581394,0.13022950819672138
1027029,0.5580000000000002,0.03,0.3386666666666668,0.4777500000000001
1027030,0.5984903984903985,0.16940988835725682,0.2335918367346944,0.2835000000000002
1027031,0.37755102040816324,0.147159090909091,0.44000000000000006,0.02040816326530612
1027032,0.2054794520547945,0.021052631578947368,0.02702702702702703,0.7023809523809523
1027033,0.3894736842105263,0.14432989690721648,0.3806945198046664,0.16161616161616163
1027035,0.46,0.0,0.2857142857142857,0.03
1027036,0.19,0.04,0.6403076923076922,0.16
1027037,0.59,0.02040816326530612,0.21164274322169102,0.01020408163265306
1027038,0.37,0.08602150537634409,0.5555555555555556,0.44680851063829785
1027039,0.13,0.0308961141950833,0.53,0.010000000000000002
1027040,0.1919191919191919,0.17,0.15,0.35
1027041,0.47394698085419756,0.02,0.51,0.034843624699278306
1027042,0.18100000000000135,0.03,0.67,0.13068421052631674
1027043,0.5888544891640867,0.1111111111111111,0.45,0.32453750993076835
1027044,0.3752941176470589,0.14472222222222228,0.39623655913978506,0.24
1027045,0.6,0.02,0.02,0.01
1027046,0.32284946236559137,0.21,0.13,0.4942528735632184
1027047,0.46938775510204084,0.26262626262626265,0.39,0.18181818181818182
1027048,0.44398625429553273,0.14285714285714285,0.30303030303030304,0.09090909090909091
1027049,0.55,0.14,0.19,0.2127840909090918
1027050,0.14845261121856884,0.08,0.4545454545454545,0.10060606060606075
1027051,0.48958333333333326,0.06833030852994577,0.4487670068027212,0.2437698898408814
1027052,0.07421505376344087,0.010101010101010104,0.40733869305297876,0.7040816326530612
1027053,0.27864046391752584,0.060731021555763855,0.6565656565656566,0.010309278350515464
1027054,0.13871671759057197,0.020833333333333332,0.5550200803212854,0.01275559883154822
1027055,0.38,0.0,0.2777795400475812,0.12
1027056,0.5466758241758243,0.10289115646258505,0.1414141414141414,0.287591706539075
1027057,0.2586391752577319,0.020202020202020204,0.32932718393922955,0.5975757575757574
1027058,0.6161616161616161,0.09,0.17,0.3
1027059,0.2799139784946236,0.06741573033707865,0.59375,0.46010559090293746
1027060,0.32,0.06,0.57,0.2551237516283109
1027061,0.33,0.1414141414141414,0.3941287878787877,0.08
1027062,0.71034255599473,0.04,0.25274725274725274,0.35797482837528605
1027063,0.24628072957969854,0.05,0.6126365697794266,0.04
1027064,0.260552536231884,0.0449438202247191,0.5656565656565656,0.48126315789473667
1027065,0.3023960535588443,0.010869565217391304,0.13652037617554863,0.22486690328305245
1027066,0.4899387755102041,0.14,0.4833939393939396,0.3946091065292098
1027067,0.5254237288135594,0.07,0.32,0.27
1027068,0.5757575757575758,0.01020408163265306,0.23940217391304364,0.010752688172043012
1027069,0.226604589291653,0.11,0.46,0.12244897959183673
1027070,0.35353535353535354,0.0637622424856468,0.3634365634365636,0.06726591760299638
1027071,0.2422782037239869,0.0832474226804124,0.399795918367347,0.5991836734693881
1027072,0.29896907216494845,0.3025219298245615,0.38174320524836,0.3910434782608698
1027073,0.31216397849462363,0.02247191011235955,0.40778533635676495,0.010101010101010102
1027074,0.18301435406698563,0.07,0.12233560090702947,0.41
1027076,0.20800000000000002,0.6960000000000001,0.05,0.008000000000000007
1027128,0.2979843225083986,0.36814285714285705,0.12121212121212122,0.25510204081632654
1027131,0.21428571428571427,0.06,0.5256169946891597,0.6025177633611368
1027132,0.6316863587540281,0.12121212121212122,0.04171052631578953,0.35
1027133,0.40229885057471265,0.0851063829787234,0.30851063829787234,0.4691358024691358
1027134,0.2861702127659577,0.06451612903225806,0.4668840579710146,0.4914210526315798
1027135,0.74,0.020618556701030927,0.1935483870967742,0.0
1027136,0.4498979591836735,0.1357638888888889,0.12943262411347523,0.5393724696356276
1027137,0.4444444444444444,0.09,0.380137299771167,0.05
1027138,0.32,0.025,0.07368421052631578,0.17064153678869165
1027139,0.6763877381938691,0.07565311069216277,0.4323809523809527,0.0956312476860423
1027140,0.07376259798432251,0.16,0.09183673469387756,0.73
1027142,0.37253423603631336,0.08303921568627455,0.25,0.6185567010309279
1027143,0.5464516902421481,0.278673835125448,0.2946264543784446,0.21877373846988607
1027144,0.15207454289732775,0.11344892221180883,0.15561327561327562,0.29591836734693877
1027145,0.45470494417862856,0.1430044182621504,0.22075163398692832,0.15303167420814492
1027146,0.46938775510204084,0.0707070707070707,0.22,0.26262626262626265
1027147,0.28,0.2705833333333334,0.39091304347826095,0.4545454545454545
1027148,0.6391752577319587,0.3151563263312165,0.3431334622823987,0.14268907563025224
1027149,0.2231292517006805,0.12,0.29292929292929293,0.47648936170212797
1027150,0.4784332688588007,0.16862396956246034,0.506567901234568,0.5211879432624114
1027151,0.31471183013144577,0.0,0.29896907216494845,0.05263157894736842
1027152,0.24731182795698925,0.14685494223363285,0.3151429422275164,0.6526175687666371
1027153,0.5136679536679537,0.05067582063934779,0.3530846484935438,0.13676697530864218
1027154,0.4,0.23469387755102042,0.422680412371134,0.1326530612244898
1027155,0.3831990330378727,0.1497761194029851,0.37670929241261725,0.014859525899912213
1027156,0.3351449275362319,0.3220306513409962,0.33676975945017185,0.05618686868686869
1027157,0.45454545454545453,0.11,0.0641729581331503,0.1065126050420168
1027159,0.4588235294117647,0.11235955056179775,0.6559139784946236,0.38202247191011235
1027160,0.42143310082435015,0.20311497938616593,0.14137022397891963,0.14623184434091535
1027162,0.22448979591836735,0.35051546391752575,0.36,0.4470588235294118
1027163,0.2911392405063291,0.06666666666666667,0.5170114942528736,0.04819277108433735
1027164,0.5297661233167966,0.13197180178312254,0.21505376344086022,0.043961352657004835
1027165,0.32989690721649484,0.030738480959394077,0.383099579242637,0.6314862542955328
1027166,0.3625438391395839,0.04395604395604396,0.07142857142857142,0.25822853279242786
1027167,0.6625953411667695,0.28,0.12121212121212122,0.24218181818181814
1027168,0.42857142857142855,0.06060606060606061,0.41,0.16
1027169,0.35,0.06,0.43157894736842106,0.24242424242424243
1027170,0.40816326530612246,0.010869565217391304,0.5053763440860215,0.06615384615384612
1027171,0.36120060137457044,0.08172727272727268,0.5310863739435168,0.5098039215686274
1027172,0.2743181818181819,0.03736111111111113,0.1686340869094355,0.6436781609195402
1027173,0.33826530612244904,0.06510446075663467,0.2258064516129032,0.2884848484848485
1027174,0.30927835051546393,0.031578947368421054,0.5508369639990828,0.161337513061651
1027175,0.44983146067415736,0.17346938775510204,0.13131313131313133,0.26262626262626265
1027176,0.14,0.12368588519791272,0.21649484536082475,0.3333333333333333
1027177,0.40082474226804143,0.043669374104156757,0.5745659085350941,0.03260869565217391
1027179,0.31958762886597936,0.07604567969179968,0.422680412371134,0.1038445017182131
1027180,0.2711020408163268,0.09375,0.2902456140350879,0.3444736842105265
1027181,0.48749999999999993,0.03,0.40404040404040403,0.12438271604938292
1027182,0.44329896907216493,0.084300111982083,0.31313131313131315,0.20621918422232186
1027183,0.40222388805597203,0.08333333333333333,0.1965955406377369,0.17301349325337345
1027184,0.23037280701754387,0.07142857142857142,0.3879598662207358,0.10204081632653061
1027186,0.30303030303030304,0.16161616161616163,0.5153077163386441,0.4438717067583047
1027187,0.1,0.18,0.39,0.20493595751327728
1027188,0.2409428197293758,0.15,0.30639455782312924,0.40202020202020206
1027189,0.31544715447154476,0.07176470588235295,0.6811594202898551,0.2560606060606061
1027190,0.5271515151515151,0.14285714285714285,0.26991565135895035,0.08521954236239956
1027191,0.6642105263157893,0.06472650771388497,0.455023923444976,0.029588235294117624
1027192,0.6082474226804123,0.10283673469387751,0.33535353535353524,0.41030434782608693
1027193,0.4180533751962324,0.19089361702127677,0.25,0.1388888888888889
1027194,0.6559139784946236,0.04,0.030303030303030304,0.27
1027195,0.5301836734693878,0.07891981613891721,0.3157894736842105,0.05646153846153823
1027196,0.35598173515981735,0.0,0.41414141414141414,0.054660512209648626
1027197,0.4913832199546486,0.16494845360824742,0.22712954747116254,0.2014141414141415
1027198,0.495,0.29594918254712066,0.1875,0.4862781954887218
1027199,0.20212765957446807,0.18283503802779966,0.2730143540669858,0.20716524854455906
1027200,0.26262626262626265,0.12,0.34,0.28
1027201,0.3194560210572494,0.011235955056179775,0.46875,0.18984210526315792
1027203,0.26,0.13,0.2828282828282828,0.2352534562211981
1027205,0.3426944226237235,0.09023066485753053,0.4140507355496351,0.3775949862906385
1027206,0.39890410958904116,0.06172839506172839,0.36363636363636365,0.20760215394361736
1027208,0.3434343434343434,0.04,0.3939393939393939,0.35749559082892424
1027209,0.44712643678160935,0.221015911872705,0.4429837251356239,0.22889492753623192
1027210,0.5797727272727273,0.07,0.18,0.08
1027211,0.36,0.11,0.4591836734693877,0.020000000000000004
1027212,0.31,0.2,0.46,0.2608695652173913
1027213,0.33,0.05,0.38407148407148406,0.3775712949976623
1027214,0.54,0.1326530612244898,0.32617848970251717,0.25
1027215,0.4064680232558141,0.06060606060606061,0.5408163265306123,0.010416666666666666
1027216,0.26728682170542634,0.13995698924731184,0.4016494845360825,0.14583333333333334
1027217,0.36853546910755164,0.06060606060606061,0.625,0.010416666666666666
1027218,0.3128012048192772,0.17857142857142858,0.4560264171711613,0.2346182917611489
1027219,0.6153846153846154,0.12244897959183673,0.24731182795698925,0.19791666666666666
1027220,0.3711340206185567,0.06593406593406594,0.21871408045977014,0.020033670033670188
1027221,0.46646464646464664,0.08879120879120889,0.601935483870968,0.03
1027223,0.42105263157894735,0.12947712418300658,0.32146555157307877,0.33026315789473765
1027224,0.16,0.06382978723404255,0.5335353535353533,0.6334920634920633
1027225,0.4678481012658229,0.010684776457272224,0.5257731958762887,0.07865168539325842
1027226,0.38,0.010638297872340425,0.5979381443298969,0.03225806451612903
1027227,0.2597402597402597,0.3409090909090909,0.28125,0.6288659793814433
1027228,0.5809795918367348,0.030303030303030304,0.4101075268817205,0.05263157894736842
1027230,0.5555555555555556,0.013888888888888888,0.43278805120910396,0.0
1027231,0.4285714285714285,0.011235955056179775,0.38880597014925383,0.042105263157894736
1027233,0.40336728919071874,0.19560019129603062,0.06768208886852956,0.0
1027234,0.52210101010101,0.22533333333333316,0.22088888888888883,0.27
1027235,0.35353535353535354,0.05350537634408606,0.5595547309833027,0.27835051546391754
1027236,0.4,0.09090909090909091,0.45918367346938777,0.020202020202020204
1027237,0.3535353535353536,0.17382431233362913,0.20603371783496024,0.2721144024514813
1027238,0.35789473684210527,0.020202020202020204,0.66,0.08163265306122448
1027239,0.58,0.27,0.15625,0.48
1027240,0.56,0.43,0.15306122448979592,0.1919191919191919
1027241,0.3704536082474227,0.13312631971183703,0.5142936751184173,0.07233082706766912
1027242,0.42,0.0835087719298248,0.4134949494949497,0.2736842105263158
1027243,0.416450976091248,0.09422680412371126,0.6400898876404495,0.04265306122448969
1027244,0.050505050505050504,0.22,0.4823529411764706,0.24358974358974358
1027245,0.21,0.15,0.35,0.17
1027246,0.3,0.19,0.52,0.24428940568475452
1027247,0.19693877551020408,0.15091836734693875,0.7558441558441559,0.4024489795918368
1027248,0.2586391752577319,0.04202127659574466,0.41223376623376606,0.07028282828282828
1027249,0.28,0.044444444444444446,0.5524578136463683,0.06818181818181818
1027250,0.26804123711340205,0.14444942477215017,0.45000000000000007,0.1326530612244898
1027251,0.3726382978723404,0.02,0.4,0.09601449275362307
1027252,0.30329380764163383,0.14285714285714285,0.4491836734693878,0.2222222222222222
1027253,0.43736702127659577,0.20211691381904145,0.34732545649838886,0.15547619047619052
1027254,0.35,0.08647959183673476,0.4362669560499187,0.2653061224489796
1027255,0.1134020618556701,0.12097902097902101,0.2714015151515152,0.5354712362301103
1027256,0.1836734693877551,0.1,0.549032258064516,0.42009257311171877
1027257,0.13,0.0,0.6020408163265306,0.031578947368421054
1027258,0.552928520200813,0.15186037591100884,0.20175931401537567,0.6421052631578947
1027259,0.64,0.24974226804123706,0.16326530612244897,0.5207908163265307
1027260,0.41836734693877553,0.12592105263157902,0.04,0.09249947401641073
1027261,0.27,0.13,0.5726250000000003,0.10309278350515463
1027262,0.6190476190476191,0.010416666666666666,0.3677765843179378,0.011494252873563218
1027264,0.2860000000000001,0.09800000000000005,0.645380474319802,0.33103448275862074
1027265,0.6700000000000002,0.24,0.25252525252525254,0.16
1027266,0.2733971291866029,0.18587127158555744,0.5666041861918152,0.29214727924405354
1027267,0.5057237276933245,0.04597701149425287,0.40549450549450566,0.012195121951219513
1027268,0.22,0.14487032799389785,0.32,0.52
1027269,0.25,0.02159887798036468,0.46900510204081636,0.20267857142857149
1027270,0.17,0.030426716141001883,0.47,0.24210526315789477
